participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.real_world_currency_per_point,session.config.participation_fee,ingreso_datos.1.player.id_in_group,ingreso_datos.1.player.age,ingreso_datos.1.player.gender,ingreso_datos.1.player.education,ingreso_datos.1.player.Q1,ingreso_datos.1.player.Q2,ingreso_datos.1.player.Q3,ingreso_datos.1.player.Q4,ingreso_datos.1.player.Q5,ingreso_datos.1.player.Q6,ingreso_datos.1.player.Q7,ingreso_datos.1.player.Q8,ingreso_datos.1.player.Q9,ingreso_datos.1.player.Q10,ingreso_datos.1.player.subsession_id,ingreso_datos.1.player.group_id,ingreso_datos.1.player.payoff,ingreso_datos.1.group.id_in_subsession,ingreso_datos.1.group.subsession_id,ingreso_datos.1.subsession.round_number,bret.1.player.id_in_group,bret.1.player.bomb,bret.1.player.bomb_row,bret.1.player.bomb_col,bret.1.player.boxes_collected,bret.1.player.pay_this_round,bret.1.player.round_result,bret.1.player.subsession_id,bret.1.player.group_id,bret.1.player.payoff,bret.1.group.id_in_subsession,bret.1.group.subsession_id,bret.1.subsession.round_number,bret.2.player.id_in_group,bret.2.player.bomb,bret.2.player.bomb_row,bret.2.player.bomb_col,bret.2.player.boxes_collected,bret.2.player.pay_this_round,bret.2.player.round_result,bret.2.player.subsession_id,bret.2.player.group_id,bret.2.player.payoff,bret.2.group.id_in_subsession,bret.2.group.subsession_id,bret.2.subsession.round_number,bret.3.player.id_in_group,bret.3.player.bomb,bret.3.player.bomb_row,bret.3.player.bomb_col,bret.3.player.boxes_collected,bret.3.player.pay_this_round,bret.3.player.round_result,bret.3.player.subsession_id,bret.3.player.group_id,bret.3.player.payoff,bret.3.group.id_in_subsession,bret.3.group.subsession_id,bret.3.subsession.round_number,bret.4.player.id_in_group,bret.4.player.bomb,bret.4.player.bomb_row,bret.4.player.bomb_col,bret.4.player.boxes_collected,bret.4.player.pay_this_round,bret.4.player.round_result,bret.4.player.subsession_id,bret.4.player.group_id,bret.4.player.payoff,bret.4.group.id_in_subsession,bret.4.group.subsession_id,bret.4.subsession.round_number,bret.5.player.id_in_group,bret.5.player.bomb,bret.5.player.bomb_row,bret.5.player.bomb_col,bret.5.player.boxes_collected,bret.5.player.pay_this_round,bret.5.player.round_result,bret.5.player.subsession_id,bret.5.player.group_id,bret.5.player.payoff,bret.5.group.id_in_subsession,bret.5.group.subsession_id,bret.5.subsession.round_number,lottery_game.1.player.id_in_group,lottery_game.1.player.loteria,lottery_game.1.player.coin,lottery_game.1.player.subsession_id,lottery_game.1.player.group_id,lottery_game.1.player.payoff,lottery_game.1.group.id_in_subsession,lottery_game.1.group.subsession_id,lottery_game.1.subsession.round_number,lottery_game.2.player.id_in_group,lottery_game.2.player.loteria,lottery_game.2.player.coin,lottery_game.2.player.subsession_id,lottery_game.2.player.group_id,lottery_game.2.player.payoff,lottery_game.2.group.id_in_subsession,lottery_game.2.group.subsession_id,lottery_game.2.subsession.round_number,lottery_game.3.player.id_in_group,lottery_game.3.player.loteria,lottery_game.3.player.coin,lottery_game.3.player.subsession_id,lottery_game.3.player.group_id,lottery_game.3.player.payoff,lottery_game.3.group.id_in_subsession,lottery_game.3.group.subsession_id,lottery_game.3.subsession.round_number,lottery_game.4.player.id_in_group,lottery_game.4.player.loteria,lottery_game.4.player.coin,lottery_game.4.player.subsession_id,lottery_game.4.player.group_id,lottery_game.4.player.payoff,lottery_game.4.group.id_in_subsession,lottery_game.4.group.subsession_id,lottery_game.4.subsession.round_number,lottery_game.5.player.id_in_group,lottery_game.5.player.loteria,lottery_game.5.player.coin,lottery_game.5.player.subsession_id,lottery_game.5.player.group_id,lottery_game.5.player.payoff,lottery_game.5.group.id_in_subsession,lottery_game.5.group.subsession_id,lottery_game.5.subsession.round_number
46,j1v54j05,,0,38,37,lottery_game,5,TotalResults,10.9.233.102,2018-04-17 18:00:54.600800+00:00,1,,,236,236.00,jf1jsn1m,,,,,,0,1.0,0.00,46,26,Mujer,Universidad (pregrado),6,1,6,2,6,4,7,1,6,2,7,7,0,1,7,1,46,0,8,7,60,,60,46,46,60,1,46,1,46,1,9,7,60,,0,47,47,0,1,47,2,46,0,6,4,50,,50,48,48,50,1,48,3,46,1,9,10,69,,0,49,49,0,1,49,4,46,1,4,2,40,,0,50,50,0,1,50,5,46,3,8,36,36,34,1,36,1,46,2,6,37,37,26,1,37,2,46,2,1,38,38,14,1,38,3,46,1,4,39,39,18,1,39,4,46,3,10,40,40,34,1,40,5
47,gw44jorg,,0,0,37,,,,,,0,,,0,0.00,jf1jsn1m,,,,,,0,1.0,0.00,47,,,,,,,,,,,,,,7,7,0,1,7,1,47,,,,,,,46,46,0,1,46,1,47,,,,,,,47,47,0,1,47,2,47,,,,,,,48,48,0,1,48,3,47,,,,,,,49,49,0,1,49,4,47,,,,,,,50,50,0,1,50,5,47,,2,36,36,0,1,36,1,47,,6,37,37,0,1,37,2,47,,4,38,38,0,1,38,3,47,,5,39,39,0,1,39,4,47,,4,40,40,0,1,40,5
48,b3wbt6c8,,0,0,37,,,,,,0,,,0,0.00,jf1jsn1m,,,,,,0,1.0,0.00,48,,,,,,,,,,,,,,7,7,0,1,7,1,48,,,,,,,46,46,0,1,46,1,48,,,,,,,47,47,0,1,47,2,48,,,,,,,48,48,0,1,48,3,48,,,,,,,49,49,0,1,49,4,48,,,,,,,50,50,0,1,50,5,48,,2,36,36,0,1,36,1,48,,6,37,37,0,1,37,2,48,,1,38,38,0,1,38,3,48,,1,39,39,0,1,39,4,48,,4,40,40,0,1,40,5
49,gf6n0qba,,0,38,37,lottery_game,5,TotalResults,10.101.153.165,2018-04-17 18:16:02.004805+00:00,1,,,202,202.00,jf1jsn1m,,,,,,0,1.0,0.00,49,23,Mujer,Universidad (pregrado),6,3,7,2,7,3,7,1,7,1,7,7,0,1,7,1,49,0,4,6,7,,7,46,46,7,1,46,1,49,0,8,7,12,,12,47,47,12,1,47,2,49,0,3,6,17,,17,48,48,17,1,48,3,49,0,1,10,27,,27,49,49,27,1,49,4,49,0,9,6,37,,37,50,50,37,1,50,5,49,2,6,36,36,26,1,36,1,49,4,5,37,37,6,1,37,2,49,1,3,38,38,18,1,38,3,49,2,6,39,39,26,1,39,4,49,2,8,40,40,26,1,40,5
50,su7uvrd7,,0,38,37,lottery_game,5,TotalResults,10.158.185.56,2018-04-17 18:07:11.419321+00:00,1,,,192,192.00,jf1jsn1m,,,,,,0,1.0,0.00,50,27,Mujer,Universidad (pregrado),6,3,7,3,6,5,7,2,7,2,7,7,0,1,7,1,50,1,6,7,80,,0,46,46,0,1,46,1,50,1,2,1,70,,0,47,47,0,1,47,2,50,0,3,6,50,,50,48,48,50,1,48,3,50,1,9,10,50,,0,49,49,0,1,49,4,50,1,2,1,99,,0,50,50,0,1,50,5,50,3,4,36,36,10,1,36,1,50,1,9,37,37,18,1,37,2,50,6,6,38,38,54,1,38,3,50,4,5,39,39,6,1,39,4,50,6,9,40,40,54,1,40,5
51,t3jmwfqu,,0,38,37,lottery_game,5,TotalResults,10.67.237.54,2018-04-17 15:43:48.146956+00:00,1,,,113,113.00,jf1jsn1m,,,,,,0,1.0,0.00,51,29,Mujer,Universidad (pregrado),6,1,7,2,6,5,7,2,6,2,7,7,0,1,7,1,51,1,1,8,10,,0,46,46,0,1,46,1,51,0,4,8,5,,5,47,47,5,1,47,2,51,0,4,6,5,,5,48,48,5,1,48,3,51,0,8,1,4,,4,49,49,4,1,49,4,51,0,2,3,5,,5,50,50,5,1,50,5,51,6,10,36,36,54,1,36,1,51,1,3,37,37,18,1,37,2,51,6,2,38,38,-2,1,38,3,51,2,7,39,39,26,1,39,4,51,6,5,40,40,-2,1,40,5
52,h4a30d3w,,0,38,37,lottery_game,5,TotalResults,10.69.201.228,2018-04-17 15:49:39.019677+00:00,1,,,332,332.00,jf1jsn1m,,,,,,0,1.0,0.00,52,28,Mujer,Postgrado,5,4,7,5,4,7,7,1,7,4,7,7,0,1,7,1,52,0,2,10,50,,50,46,46,50,1,46,1,52,0,10,7,60,,60,47,47,60,1,47,2,52,0,7,4,40,,40,48,48,40,1,48,3,52,0,7,2,50,,50,49,49,50,1,49,4,52,0,2,1,30,,30,50,50,30,1,50,5,52,4,7,36,36,42,1,36,1,52,5,4,37,37,2,1,37,2,52,3,6,38,38,34,1,38,3,52,4,5,39,39,6,1,39,4,52,1,6,40,40,18,1,40,5
53,tpd2p2gv,,0,2,37,ingreso_datos,1,soft_skills,10.11.176.95,2018-04-17 17:15:39.702281+00:00,1,,,0,0.00,jf1jsn1m,,,,,,0,1.0,0.00,53,31,Mujer,Postgrado,,,,,,,,,,,7,7,0,1,7,1,53,,,,,,,46,46,0,1,46,1,53,,,,,,,47,47,0,1,47,2,53,,,,,,,48,48,0,1,48,3,53,,,,,,,49,49,0,1,49,4,53,,,,,,,50,50,0,1,50,5,53,,6,36,36,0,1,36,1,53,,4,37,37,0,1,37,2,53,,7,38,38,0,1,38,3,53,,10,39,39,0,1,39,4,53,,2,40,40,0,1,40,5
54,lf32nagc,,0,38,37,lottery_game,5,TotalResults,10.146.232.248,2018-04-17 15:56:36.476301+00:00,1,,,324,324.00,jf1jsn1m,,,,,,0,1.0,0.00,54,27,Hombre,Universidad (pregrado),7,3,6,2,6,4,7,3,7,3,7,7,0,1,7,1,54,0,2,4,50,,50,46,46,50,1,46,1,54,1,2,1,50,,0,47,47,0,1,47,2,54,0,6,3,27,,27,48,48,27,1,48,3,54,0,3,8,37,,37,49,49,37,1,49,4,54,1,2,6,69,,0,50,50,0,1,50,5,54,5,3,36,36,2,1,36,1,54,6,10,37,37,54,1,37,2,54,5,9,38,38,50,1,38,3,54,6,10,39,39,54,1,39,4,54,5,9,40,40,50,1,40,5
55,yxbznqni,,0,38,37,lottery_game,5,TotalResults,10.101.219.132,2018-04-17 16:47:42.144522+00:00,1,,,114,114.00,jf1jsn1m,,,,,,0,1.0,0.00,55,26,Hombre,Universidad (pregrado),6,7,7,7,7,5,5,4,7,4,7,7,0,1,7,1,55,1,1,10,70,,0,46,46,0,1,46,1,55,1,8,1,80,,0,47,47,0,1,47,2,55,1,2,3,80,,0,48,48,0,1,48,3,55,1,10,2,90,,0,49,49,0,1,49,4,55,1,2,10,90,,0,50,50,0,1,50,5,55,6,9,36,36,54,1,36,1,55,6,1,37,37,-2,1,37,2,55,6,9,38,38,54,1,38,3,55,6,3,39,39,-2,1,39,4,55,3,2,40,40,10,1,40,5
56,1njfzrki,,0,7,37,bret,2,Decision,10.13.221.137,2018-04-17 17:54:04.685958+00:00,1,,,4,4.00,jf1jsn1m,,,,,,0,1.0,0.00,56,26,Mujer,Universidad (pregrado),6,2,6,3,6,6,7,3,4,4,7,7,0,1,7,1,56,0,10,6,4,,4,46,46,4,1,46,1,56,,,,,,,47,47,0,1,47,2,56,,,,,,,48,48,0,1,48,3,56,,,,,,,49,49,0,1,49,4,56,,,,,,,50,50,0,1,50,5,56,,1,36,36,0,1,36,1,56,,1,37,37,0,1,37,2,56,,8,38,38,0,1,38,3,56,,3,39,39,0,1,39,4,56,,8,40,40,0,1,40,5
57,c1r8uxj1,,0,1,37,ingreso_datos,1,datos_personales,10.41.238.100,2018-04-17 16:26:56.430498+00:00,1,,,0,0.00,jf1jsn1m,,,,,,0,1.0,0.00,57,,,,,,,,,,,,,,7,7,0,1,7,1,57,,,,,,,46,46,0,1,46,1,57,,,,,,,47,47,0,1,47,2,57,,,,,,,48,48,0,1,48,3,57,,,,,,,49,49,0,1,49,4,57,,,,,,,50,50,0,1,50,5,57,,9,36,36,0,1,36,1,57,,7,37,37,0,1,37,2,57,,4,38,38,0,1,38,3,57,,1,39,39,0,1,39,4,57,,1,40,40,0,1,40,5
58,oi1urp8s,,0,38,37,lottery_game,5,TotalResults,10.41.164.211,2018-04-17 16:34:27.775653+00:00,1,,,136,136.00,jf1jsn1m,,,,,,0,1.0,0.00,58,27,Mujer,Universidad (pregrado),7,1,7,1,7,7,7,4,7,1,7,7,0,1,7,1,58,0,9,6,74,,74,46,46,74,1,46,1,58,1,8,8,66,,0,47,47,0,1,47,2,58,1,9,7,60,,0,48,48,0,1,48,3,58,1,9,9,70,,0,49,49,0,1,49,4,58,1,3,6,64,,0,50,50,0,1,50,5,58,4,2,36,36,6,1,36,1,58,3,3,37,37,10,1,37,2,58,4,1,38,38,6,1,38,3,58,2,9,39,39,26,1,39,4,58,2,2,40,40,14,1,40,5
59,yibuvd30,,0,38,37,lottery_game,5,TotalResults,10.33.225.156,2018-04-17 16:35:19.892705+00:00,1,,,213,213.00,jf1jsn1m,,,,,,0,1.0,0.00,59,28,Mujer,Postgrado,6,1,6,6,7,5,7,5,6,1,7,7,0,1,7,1,59,0,8,7,3,,3,46,46,3,1,46,1,59,0,3,4,6,,6,47,47,6,1,47,2,59,0,7,10,1,,1,48,48,1,1,48,3,59,0,4,10,33,,33,49,49,33,1,49,4,59,1,4,1,53,,0,50,50,0,1,50,5,59,4,1,36,36,6,1,36,1,59,3,2,37,37,10,1,37,2,59,5,6,38,38,50,1,38,3,59,5,9,39,39,50,1,39,4,59,6,10,40,40,54,1,40,5
60,ukhwezx1,,0,1,37,ingreso_datos,1,datos_personales,10.43.138.228,2018-04-17 16:39:32.924300+00:00,1,,,0,0.00,jf1jsn1m,,,,,,0,1.0,0.00,60,,,,,,,,,,,,,,7,7,0,1,7,1,60,,,,,,,46,46,0,1,46,1,60,,,,,,,47,47,0,1,47,2,60,,,,,,,48,48,0,1,48,3,60,,,,,,,49,49,0,1,49,4,60,,,,,,,50,50,0,1,50,5,60,,5,36,36,0,1,36,1,60,,3,37,37,0,1,37,2,60,,5,38,38,0,1,38,3,60,,6,39,39,0,1,39,4,60,,8,40,40,0,1,40,5
61,m3cqysf7,,0,10,37,bret,3,Decision,10.11.239.176,2018-04-17 16:45:14.634212+00:00,1,,,25,25.00,jf1jsn1m,,,,,,0,1.0,0.00,61,34,Hombre,Universidad (pregrado),5,4,7,6,7,6,6,4,6,4,7,7,0,1,7,1,61,1,6,5,25,,0,46,46,0,1,46,1,61,0,2,8,25,,25,47,47,25,1,47,2,61,,,,,,,48,48,0,1,48,3,61,,,,,,,49,49,0,1,49,4,61,,,,,,,50,50,0,1,50,5,61,,10,36,36,0,1,36,1,61,,9,37,37,0,1,37,2,61,,8,38,38,0,1,38,3,61,,10,39,39,0,1,39,4,61,,10,40,40,0,1,40,5
62,s6hilrth,,0,0,37,,,,,,0,,,0,0.00,jf1jsn1m,,,,,,0,1.0,0.00,62,,,,,,,,,,,,,,7,7,0,1,7,1,62,,,,,,,46,46,0,1,46,1,62,,,,,,,47,47,0,1,47,2,62,,,,,,,48,48,0,1,48,3,62,,,,,,,49,49,0,1,49,4,62,,,,,,,50,50,0,1,50,5,62,,1,36,36,0,1,36,1,62,,5,37,37,0,1,37,2,62,,3,38,38,0,1,38,3,62,,5,39,39,0,1,39,4,62,,10,40,40,0,1,40,5
63,jpbgthgt,,0,0,37,,,,,,0,,,0,0.00,jf1jsn1m,,,,,,0,1.0,0.00,63,,,,,,,,,,,,,,7,7,0,1,7,1,63,,,,,,,46,46,0,1,46,1,63,,,,,,,47,47,0,1,47,2,63,,,,,,,48,48,0,1,48,3,63,,,,,,,49,49,0,1,49,4,63,,,,,,,50,50,0,1,50,5,63,,2,36,36,0,1,36,1,63,,8,37,37,0,1,37,2,63,,4,38,38,0,1,38,3,63,,2,39,39,0,1,39,4,63,,6,40,40,0,1,40,5
64,ja65zklg,,0,38,37,lottery_game,5,TotalResults,10.43.138.228,2018-04-17 17:22:36.539844+00:00,1,,,86,86.00,jf1jsn1m,,,,,,0,1.0,0.00,64,23,Hombre,Universidad (pregrado),7,3,7,2,7,7,7,3,6,2,7,7,0,1,7,1,64,1,6,10,3,,0,46,46,0,1,46,1,64,1,6,3,24,,0,47,47,0,1,47,2,64,1,1,5,70,,0,48,48,0,1,48,3,64,1,1,1,78,,0,49,49,0,1,49,4,64,1,7,6,35,,0,50,50,0,1,50,5,64,4,3,36,36,6,1,36,1,64,5,7,37,37,50,1,37,2,64,6,5,38,38,-2,1,38,3,64,1,5,39,39,18,1,39,4,64,2,2,40,40,14,1,40,5
65,r5id7fzj,,0,38,37,lottery_game,5,TotalResults,10.11.176.95,2018-04-17 21:14:28.146058+00:00,1,,,322,322.00,jf1jsn1m,,,,,,0,1.0,0.00,65,27,Mujer,Universidad (pregrado),3,4,5,2,5,5,5,3,5,4,7,7,0,1,7,1,65,0,6,9,65,,65,46,46,65,1,46,1,65,1,5,6,70,,0,47,47,0,1,47,2,65,0,9,9,66,,66,48,48,66,1,48,3,65,1,9,2,67,,0,49,49,0,1,49,4,65,0,1,8,65,,65,50,50,65,1,50,5,65,3,1,36,36,10,1,36,1,65,2,10,37,37,26,1,37,2,65,4,9,38,38,42,1,38,3,65,2,4,39,39,14,1,39,4,65,3,9,40,40,34,1,40,5
66,k9osr84t,,0,0,37,,,,,,0,,,0,0.00,jf1jsn1m,,,,,,0,1.0,0.00,66,,,,,,,,,,,,,,7,7,0,1,7,1,66,,,,,,,46,46,0,1,46,1,66,,,,,,,47,47,0,1,47,2,66,,,,,,,48,48,0,1,48,3,66,,,,,,,49,49,0,1,49,4,66,,,,,,,50,50,0,1,50,5,66,,1,36,36,0,1,36,1,66,,10,37,37,0,1,37,2,66,,1,38,38,0,1,38,3,66,,6,39,39,0,1,39,4,66,,4,40,40,0,1,40,5
67,acfy7agl,,0,0,37,,,,,,0,,,0,0.00,jf1jsn1m,,,,,,0,1.0,0.00,67,,,,,,,,,,,,,,7,7,0,1,7,1,67,,,,,,,46,46,0,1,46,1,67,,,,,,,47,47,0,1,47,2,67,,,,,,,48,48,0,1,48,3,67,,,,,,,49,49,0,1,49,4,67,,,,,,,50,50,0,1,50,5,67,,9,36,36,0,1,36,1,67,,10,37,37,0,1,37,2,67,,4,38,38,0,1,38,3,67,,5,39,39,0,1,39,4,67,,8,40,40,0,1,40,5
68,rf0ip8aw,,0,38,37,lottery_game,5,TotalResults,10.180.135.155,2018-04-18 05:09:05.834040+00:00,1,,,316,316.00,jf1jsn1m,,,,,,0,1.0,0.00,68,30,Mujer,Universidad (pregrado),5,3,5,3,6,6,6,3,5,3,7,7,0,1,7,1,68,1,8,3,60,,0,46,46,0,1,46,1,68,0,7,2,50,,50,47,47,50,1,47,2,68,1,2,7,55,,0,48,48,0,1,48,3,68,0,2,9,50,,50,49,49,50,1,49,4,68,0,8,2,50,,50,50,50,50,1,50,5,68,3,9,36,36,34,1,36,1,68,4,9,37,37,42,1,37,2,68,6,1,38,38,-2,1,38,3,68,4,7,39,39,42,1,39,4,68,5,10,40,40,50,1,40,5
69,xy9q3tc8,,0,0,37,,,,,,0,,,0,0.00,jf1jsn1m,,,,,,0,1.0,0.00,69,,,,,,,,,,,,,,7,7,0,1,7,1,69,,,,,,,46,46,0,1,46,1,69,,,,,,,47,47,0,1,47,2,69,,,,,,,48,48,0,1,48,3,69,,,,,,,49,49,0,1,49,4,69,,,,,,,50,50,0,1,50,5,69,,8,36,36,0,1,36,1,69,,9,37,37,0,1,37,2,69,,1,38,38,0,1,38,3,69,,6,39,39,0,1,39,4,69,,9,40,40,0,1,40,5
70,rcgc9bme,,0,0,37,,,,,,0,,,0,0.00,jf1jsn1m,,,,,,0,1.0,0.00,70,,,,,,,,,,,,,,7,7,0,1,7,1,70,,,,,,,46,46,0,1,46,1,70,,,,,,,47,47,0,1,47,2,70,,,,,,,48,48,0,1,48,3,70,,,,,,,49,49,0,1,49,4,70,,,,,,,50,50,0,1,50,5,70,,2,36,36,0,1,36,1,70,,2,37,37,0,1,37,2,70,,8,38,38,0,1,38,3,70,,8,39,39,0,1,39,4,70,,3,40,40,0,1,40,5
71,sgrh01yh,,0,0,37,,,,,,0,,,0,0.00,jf1jsn1m,,,,,,0,1.0,0.00,71,,,,,,,,,,,,,,7,7,0,1,7,1,71,,,,,,,46,46,0,1,46,1,71,,,,,,,47,47,0,1,47,2,71,,,,,,,48,48,0,1,48,3,71,,,,,,,49,49,0,1,49,4,71,,,,,,,50,50,0,1,50,5,71,,8,36,36,0,1,36,1,71,,9,37,37,0,1,37,2,71,,5,38,38,0,1,38,3,71,,3,39,39,0,1,39,4,71,,5,40,40,0,1,40,5
72,obgawfwy,,0,0,37,,,,,,0,,,0,0.00,jf1jsn1m,,,,,,0,1.0,0.00,72,,,,,,,,,,,,,,7,7,0,1,7,1,72,,,,,,,46,46,0,1,46,1,72,,,,,,,47,47,0,1,47,2,72,,,,,,,48,48,0,1,48,3,72,,,,,,,49,49,0,1,49,4,72,,,,,,,50,50,0,1,50,5,72,,8,36,36,0,1,36,1,72,,9,37,37,0,1,37,2,72,,9,38,38,0,1,38,3,72,,3,39,39,0,1,39,4,72,,1,40,40,0,1,40,5
73,iqitlcw0,,0,0,37,,,,,,0,,,0,0.00,jf1jsn1m,,,,,,0,1.0,0.00,73,,,,,,,,,,,,,,7,7,0,1,7,1,73,,,,,,,46,46,0,1,46,1,73,,,,,,,47,47,0,1,47,2,73,,,,,,,48,48,0,1,48,3,73,,,,,,,49,49,0,1,49,4,73,,,,,,,50,50,0,1,50,5,73,,8,36,36,0,1,36,1,73,,4,37,37,0,1,37,2,73,,9,38,38,0,1,38,3,73,,6,39,39,0,1,39,4,73,,10,40,40,0,1,40,5
74,75eig4d2,,0,0,37,,,,,,0,,,0,0.00,jf1jsn1m,,,,,,0,1.0,0.00,74,,,,,,,,,,,,,,7,7,0,1,7,1,74,,,,,,,46,46,0,1,46,1,74,,,,,,,47,47,0,1,47,2,74,,,,,,,48,48,0,1,48,3,74,,,,,,,49,49,0,1,49,4,74,,,,,,,50,50,0,1,50,5,74,,8,36,36,0,1,36,1,74,,8,37,37,0,1,37,2,74,,3,38,38,0,1,38,3,74,,9,39,39,0,1,39,4,74,,7,40,40,0,1,40,5
75,a0ue2x4a,,0,0,37,,,,,,0,,,0,0.00,jf1jsn1m,,,,,,0,1.0,0.00,75,,,,,,,,,,,,,,7,7,0,1,7,1,75,,,,,,,46,46,0,1,46,1,75,,,,,,,47,47,0,1,47,2,75,,,,,,,48,48,0,1,48,3,75,,,,,,,49,49,0,1,49,4,75,,,,,,,50,50,0,1,50,5,75,,4,36,36,0,1,36,1,75,,2,37,37,0,1,37,2,75,,3,38,38,0,1,38,3,75,,2,39,39,0,1,39,4,75,,5,40,40,0,1,40,5
76,ah1bse3v,,0,38,37,lottery_game,5,TotalResults,10.99.209.164,2018-04-17 15:43:07.794739+00:00,1,,,266,266.00,jf1jsn1m,,,,,,0,1.0,0.00,76,24,Hombre,Universidad (pregrado),5,5,6,3,7,6,6,3,6,1,7,7,0,1,7,1,76,1,2,6,24,,0,46,46,0,1,46,1,76,0,4,8,16,,16,47,47,16,1,47,2,76,1,2,2,20,,0,48,48,0,1,48,3,76,0,10,10,20,,20,49,49,20,1,49,4,76,1,8,2,25,,0,50,50,0,1,50,5,76,5,7,36,36,50,1,36,1,76,2,6,37,37,26,1,37,2,76,5,6,38,38,50,1,38,3,76,6,9,39,39,54,1,39,4,76,5,9,40,40,50,1,40,5
77,4tqeufrm,,0,1,37,ingreso_datos,1,datos_personales,10.141.149.107,2018-04-17 15:44:05.801331+00:00,1,,,0,0.00,jf1jsn1m,,,,,,0,1.0,0.00,77,,,,,,,,,,,,,,7,7,0,1,7,1,77,,,,,,,46,46,0,1,46,1,77,,,,,,,47,47,0,1,47,2,77,,,,,,,48,48,0,1,48,3,77,,,,,,,49,49,0,1,49,4,77,,,,,,,50,50,0,1,50,5,77,,6,36,36,0,1,36,1,77,,1,37,37,0,1,37,2,77,,7,38,38,0,1,38,3,77,,2,39,39,0,1,39,4,77,,7,40,40,0,1,40,5
78,uzgf55av,,0,38,37,lottery_game,5,TotalResults,10.69.109.160,2018-04-17 15:44:53.853818+00:00,1,,,230,230.00,jf1jsn1m,,,,,,0,1.0,0.00,78,23,Hombre,Universidad (pregrado),2,2,6,3,5,6,5,2,6,5,7,7,0,1,7,1,78,0,9,2,30,,30,46,46,30,1,46,1,78,0,2,7,30,,30,47,47,30,1,47,2,78,0,5,3,30,,30,48,48,30,1,48,3,78,1,7,9,30,,0,49,49,0,1,49,4,78,0,5,8,30,,30,50,50,30,1,50,5,78,4,1,36,36,6,1,36,1,78,4,9,37,37,42,1,37,2,78,3,4,38,38,10,1,38,3,78,6,4,39,39,-2,1,39,4,78,6,6,40,40,54,1,40,5
79,cujx9neh,,0,1,37,ingreso_datos,1,datos_personales,10.11.206.114,2018-04-17 15:46:44.316571+00:00,1,,,0,0.00,jf1jsn1m,,,,,,0,1.0,0.00,79,,,,,,,,,,,,,,7,7,0,1,7,1,79,,,,,,,46,46,0,1,46,1,79,,,,,,,47,47,0,1,47,2,79,,,,,,,48,48,0,1,48,3,79,,,,,,,49,49,0,1,49,4,79,,,,,,,50,50,0,1,50,5,79,,8,36,36,0,1,36,1,79,,5,37,37,0,1,37,2,79,,3,38,38,0,1,38,3,79,,10,39,39,0,1,39,4,79,,7,40,40,0,1,40,5
80,ii2uo56h,,0,1,37,ingreso_datos,1,datos_personales,10.61.153.83,2018-04-17 15:47:48.552003+00:00,1,,,0,0.00,jf1jsn1m,,,,,,0,1.0,0.00,80,,,,,,,,,,,,,,7,7,0,1,7,1,80,,,,,,,46,46,0,1,46,1,80,,,,,,,47,47,0,1,47,2,80,,,,,,,48,48,0,1,48,3,80,,,,,,,49,49,0,1,49,4,80,,,,,,,50,50,0,1,50,5,80,,2,36,36,0,1,36,1,80,,1,37,37,0,1,37,2,80,,1,38,38,0,1,38,3,80,,8,39,39,0,1,39,4,80,,6,40,40,0,1,40,5
81,gik0r6fe,,0,38,37,lottery_game,5,TotalResults,10.81.225.141,2018-04-17 15:48:32.036399+00:00,1,,,154,154.00,jf1jsn1m,,,,,,0,1.0,0.00,81,23,Hombre,Universidad (pregrado),6,3,4,2,6,7,6,5,7,3,7,7,0,1,7,1,81,0,8,6,50,,50,46,46,50,1,46,1,81,1,9,8,50,,0,47,47,0,1,47,2,81,0,1,7,50,,50,48,48,50,1,48,3,81,1,5,5,50,,0,49,49,0,1,49,4,81,1,4,9,50,,0,50,50,0,1,50,5,81,5,3,36,36,2,1,36,1,81,6,4,37,37,-2,1,37,2,81,6,5,38,38,-2,1,38,3,81,6,6,39,39,54,1,39,4,81,5,5,40,40,2,1,40,5
82,9crkx31g,,0,1,37,ingreso_datos,1,datos_personales,10.69.237.119,2018-04-17 15:49:58.130766+00:00,1,,,0,0.00,jf1jsn1m,,,,,,0,1.0,0.00,82,,,,,,,,,,,,,,7,7,0,1,7,1,82,,,,,,,46,46,0,1,46,1,82,,,,,,,47,47,0,1,47,2,82,,,,,,,48,48,0,1,48,3,82,,,,,,,49,49,0,1,49,4,82,,,,,,,50,50,0,1,50,5,82,,3,36,36,0,1,36,1,82,,3,37,37,0,1,37,2,82,,10,38,38,0,1,38,3,82,,6,39,39,0,1,39,4,82,,2,40,40,0,1,40,5
